Order No,Time from Pickup to Arrival
Order_No_25031,4838831.21522725
Order_No_14987,4701259.345142667
Order_No_20039,6138634.052389098
Order_No_7250,4509835.592776916
Order_No_26312,3541792.1905135675
Order_No_24763,4869685.563522801
Order_No_7975,4942607.318711484
Order_No_4704,3623151.038463921
Order_No_22783,5039907.478017512
Order_No_18743,4657952.878409497
Order_No_26987,3368472.653966963
Order_No_1527,3121057.452066202
Order_No_20617,4595957.448704466
Order_No_9539,5051678.2663383605
Order_No_26927,5804835.575459571
Order_No_22276,3499846.0140456576
Order_No_11962,4023554.1803175453
Order_No_4499,3456294.3489469304
Order_No_19542,5880829.041694446
Order_No_9386,3616115.893061464
Order_No_22969,4881103.499565271
Order_No_19985,6238457.307790146
Order_No_21856,4167171.3199698445
Order_No_3752,4587062.7784973495
Order_No_13832,4719894.349246322
Order_No_9069,5806468.428322422
Order_No_23071,3777390.3989677047
Order_No_1786,5788366.983776286
Order_No_8058,5683970.237517178
Order_No_21608,4262469.38030497
Order_No_27429,4161489.736576587
Order_No_14977,3899931.582415751
Order_No_19852,6208015.52401688
Order_No_3479,4720318.130337843
Order_No_4495,4299835.544862461
Order_No_2058,4422482.830812024
Order_No_2194,6087825.259453031
Order_No_7325,5987611.201875224
Order_No_17713,3913639.550412663
Order_No_12668,4283003.693421638
Order_No_21319,6226404.8212383175
Order_No_469,4632414.776183316
Order_No_20045,3757847.5227676127
Order_No_27728,4807064.315778487
Order_No_22466,4355692.639242393
Order_No_16501,4119920.895497484
Order_No_13598,5732387.441827089
Order_No_13811,4486558.056109035
Order_No_21777,4438863.287524061
Order_No_6043,6255648.636575266
Order_No_26830,4145308.1726406673
Order_No_6762,5014315.239440323
Order_No_15305,5623699.320114613
Order_No_4408,5227194.778903672
Order_No_26137,5934776.148526707
Order_No_23528,4171691.375985851
Order_No_3847,5540513.62825978
Order_No_548,3362676.357826222
Order_No_3971,4184004.835517391
Order_No_22542,6120626.481912293
Order_No_25995,4497208.507028094
Order_No_1253,5004802.502981487
Order_No_8715,5060871.998527881
Order_No_7484,3608295.979672324
Order_No_424,5966622.60474518
Order_No_20976,6280614.7207568
Order_No_25201,5334418.623623961
Order_No_7929,4244203.0164167825
Order_No_21643,4458994.068578887
Order_No_23435,3786878.667497641
Order_No_4520,5117212.124116531
Order_No_1598,3768420.793991335
Order_No_27941,5967279.234792604
Order_No_19603,6003903.373593781
Order_No_27219,5623677.541562332
Order_No_355,6327798.341742329
Order_No_10493,5844114.762656942
Order_No_17691,4013165.3030044376
Order_No_10058,3571898.0353514436
Order_No_17437,3782308.8115270133
Order_No_25176,4111311.3271143013
Order_No_20320,3549468.9239560557
Order_No_881,5427529.454810748
Order_No_21454,5966079.402587021
Order_No_14836,5423121.397088443
Order_No_17617,5759223.795392971
Order_No_1801,5605870.703924329
Order_No_26074,4089735.0564550436
Order_No_22531,3592336.9083032203
Order_No_16642,5239534.115294444
Order_No_16425,3697900.7247431083
Order_No_7435,3656175.881745894
Order_No_20694,6454565.058916469
Order_No_23221,6571703.974194064
Order_No_9787,5671127.663116073
Order_No_22737,4387337.227132107
Order_No_963,4872730.352209581
Order_No_12765,3608359.6780713475
Order_No_1908,4270780.630173329
Order_No_22070,4309246.313192377
Order_No_8952,3892710.4942992833
Order_No_1286,3510479.5967489276
Order_No_27178,5976031.972631026
Order_No_3400,5939156.980727251
Order_No_10938,4128581.208773239
Order_No_1551,5852922.631293894
Order_No_11974,5088450.858719922
Order_No_14828,4721125.685398446
Order_No_11624,5520842.107004619
Order_No_2416,6218367.551898618
Order_No_21593,4020759.806140769
Order_No_9187,4286126.171441156
Order_No_25212,4442832.547877679
Order_No_15486,3806983.4490450374
Order_No_19160,4379454.833845132
Order_No_17349,5487734.1970502
Order_No_25973,4776234.582609486
Order_No_23523,4169073.7413133197
Order_No_2878,5872777.714518383
Order_No_3922,4602122.65982742
Order_No_892,4034712.23789796
Order_No_15263,5929756.454912783
Order_No_24652,3293182.7503222045
Order_No_13128,4092883.2667721314
Order_No_15120,5622139.2985247485
Order_No_6692,4954527.975997767
Order_No_28107,6365244.831672483
Order_No_27257,4000631.9732879363
Order_No_25286,6127060.410443909
Order_No_7910,5399998.890639439
Order_No_2927,4758562.295653211
Order_No_3917,4467661.513534966
Order_No_24039,4198587.020247772
Order_No_22705,4110848.3800527933
Order_No_18268,4989312.1104346365
Order_No_14678,7034904.964702951
Order_No_25422,4724150.345368956
Order_No_11691,4136720.7471328955
Order_No_3035,4314897.6186710885
Order_No_26176,4073553.4900791375
Order_No_27183,4724244.477663269
Order_No_25478,4546671.4246002035
Order_No_5838,4506721.69876269
Order_No_15961,5393996.781643393
Order_No_17773,4091715.108745024
Order_No_15683,4387886.442382011
Order_No_17716,4343975.973145401
Order_No_3614,5677724.262535631
Order_No_4425,5987192.07794961
Order_No_23380,6734799.675056911
Order_No_15718,3955853.328332562
Order_No_16049,4983452.603661162
Order_No_19917,4285307.944062798
Order_No_4233,5836560.9933726145
Order_No_24142,5769821.149797999
Order_No_13,6445006.955137341
Order_No_25192,5506586.686251142
Order_No_5765,4847983.029757013
Order_No_14568,4780765.947886739
Order_No_10915,3784647.765512185
Order_No_21799,4326207.555887931
Order_No_7077,5681541.332965599
Order_No_12330,5197597.151684161
Order_No_10157,4995268.948380382
Order_No_2121,5636167.208014257
Order_No_5502,4829850.604271122
Order_No_22550,5057356.588495507
Order_No_26944,5317809.188145271
Order_No_21839,4261588.287116466
Order_No_4056,6008089.826086864
Order_No_25685,5674059.608707694
Order_No_7190,5522834.058283308
Order_No_19836,6032705.330281957
Order_No_17254,3678265.400197199
Order_No_19257,4681137.077258702
Order_No_2791,4630738.2954550125
Order_No_7301,4553315.519046212
Order_No_9870,4875328.817447855
Order_No_27786,6533751.303177914
Order_No_18600,3788396.2648737654
Order_No_15823,5701123.210610685
Order_No_23080,3518185.593880365
Order_No_13238,3457201.9906164426
Order_No_17591,3546452.3740679943
Order_No_8558,4087588.6398728546
Order_No_1421,4777716.061111446
Order_No_6113,3675627.8906069743
Order_No_12896,4453635.05560026
Order_No_14324,4838494.5532293115
Order_No_14668,5633853.393039685
Order_No_6943,5989671.672597964
Order_No_4646,4730805.556540313
Order_No_12341,4467140.239405443
Order_No_8278,6366137.079334877
Order_No_14907,4172111.5431979694
Order_No_16573,4572068.480878969
Order_No_27082,5430316.636356038
Order_No_23473,6102487.738909766
Order_No_10519,4675089.43179263
Order_No_16785,4301537.428064791
Order_No_5204,6234175.689241085
Order_No_4651,4399955.166774262
Order_No_25977,6132355.077719554
Order_No_22483,5020157.768859993
Order_No_1393,6606211.6667509945
Order_No_21884,4698149.833377705
Order_No_19617,4283217.416768857
Order_No_8580,3572716.920045785
Order_No_18606,3635991.319450651
Order_No_7401,5608342.563627875
Order_No_3642,6040980.693652247
Order_No_23827,5888611.051059633
Order_No_7573,3690038.061303896
Order_No_17394,5856277.388529397
Order_No_22379,4320842.328744044
Order_No_18516,4459255.937927283
Order_No_4157,3922486.1922442224
Order_No_22608,3110355.219788975
Order_No_18319,3900191.5624263547
Order_No_676,5354505.126467176
Order_No_5942,6879201.6899986435
Order_No_21732,3830217.724155337
Order_No_5569,3525434.855458557
Order_No_22130,5681157.7542049885
Order_No_16097,6026187.548819943
Order_No_2399,5134018.922758454
Order_No_1137,5850262.538372873
Order_No_25516,3688571.6455457183
Order_No_23322,5597713.503168793
Order_No_6470,3543731.2377281706
Order_No_26996,6472845.063883539
Order_No_11672,4617209.27025692
Order_No_27806,3612259.4213155657
Order_No_23838,6274903.643618504
Order_No_23200,4433238.8481169045
Order_No_4885,3643395.543490412
Order_No_22036,5447551.706539608
Order_No_10624,3742280.968017672
Order_No_3777,6032333.532649626
Order_No_7368,5108931.02542648
Order_No_10152,5434811.290189263
Order_No_14596,5733312.833798544
Order_No_6131,5536584.496955367
Order_No_2931,3540159.436022934
Order_No_21438,3884816.062210908
Order_No_5875,3833658.7274902076
Order_No_3859,4167622.2917929376
Order_No_7915,5509780.981329275
Order_No_15665,5485716.00331984
Order_No_14605,5711133.251505402
Order_No_1590,5916270.092943954
Order_No_25039,5582762.038441969
Order_No_25313,5744376.273457081
Order_No_5177,5833145.949787922
Order_No_21858,6662857.321074373
Order_No_11001,5488407.853825407
Order_No_15381,5219793.637211104
Order_No_26705,5867646.02729676
Order_No_9093,4979728.026309313
Order_No_24299,6473613.0418839445
Order_No_27790,8672424.135721019
Order_No_21520,5927619.014936041
Order_No_9594,5423004.386515826
Order_No_10420,3801082.4107084465
Order_No_17278,5034081.113501348
Order_No_8570,5610335.39923974
Order_No_7855,5550375.6073655635
Order_No_25704,4177353.692646214
Order_No_12107,4609608.252845824
Order_No_21943,7653617.2108248435
Order_No_28178,4493574.302199162
Order_No_16168,5430268.462871014
Order_No_4782,4828633.745186536
Order_No_8992,4405753.603050537
Order_No_15974,4936335.810661273
Order_No_1431,3543831.9550993172
Order_No_23346,6029032.857316284
Order_No_24626,3867238.071371977
Order_No_16544,3951000.7528371727
Order_No_13652,5374440.221961563
Order_No_27476,4730770.388483414
Order_No_27497,4281202.833038693
Order_No_5748,3784051.368919844
Order_No_28189,5362860.210208311
Order_No_4892,4295251.476032961
Order_No_22557,3989708.8760202075
Order_No_2417,4837446.292496001
Order_No_17251,5171301.26684787
Order_No_24444,4253671.693547769
Order_No_1974,5235982.387020199
Order_No_6299,3644120.443620039
Order_No_26054,4780265.54752546
Order_No_17874,3578133.195574561
Order_No_18795,5539066.867384341
Order_No_6947,5335408.078829226
Order_No_27221,4147083.0901574623
Order_No_7244,3804712.1721354006
Order_No_19817,4107522.8020582213
Order_No_18542,3711557.098094599
Order_No_9911,4758378.639220676
Order_No_4445,5501323.691192489
Order_No_226,6295603.761680902
Order_No_11535,4713464.477640708
Order_No_11284,5686232.089285487
Order_No_13458,3707207.658640837
Order_No_14442,4564387.339298426
Order_No_20685,6118072.863603559
Order_No_16404,5134414.839878595
Order_No_25650,5425958.906433519
Order_No_818,5571743.043898693
Order_No_14594,5021744.193009106
Order_No_15440,7769044.927226378
Order_No_16673,5578944.106263044
Order_No_6512,6194373.834995647
Order_No_23247,3474525.0189206484
Order_No_15959,4045234.203092857
Order_No_16383,4356978.481942545
Order_No_17403,7260221.352877206
Order_No_19561,5139949.106166549
Order_No_27832,7434282.10299524
Order_No_24733,5928213.337651101
Order_No_15429,5615693.200476446
Order_No_12894,4911123.281267297
Order_No_27727,6019970.091530956
Order_No_11568,4590917.828255555
Order_No_13195,4148903.184220231
Order_No_16359,5925366.795797333
Order_No_806,3821497.3762714844
Order_No_12687,5618963.112172986
Order_No_1757,4875082.301131867
Order_No_25510,4756312.570713165
Order_No_17033,5866958.191763635
Order_No_23294,4166801.9113412
Order_No_728,5788907.814243083
Order_No_21158,4067787.5878390814
Order_No_16636,6300003.788759598
Order_No_27604,6526305.860822303
Order_No_14887,4705301.182752434
Order_No_5644,4642530.582950556
Order_No_18915,6294752.135817823
Order_No_22974,5663308.915642611
Order_No_8291,3981071.8828071817
Order_No_10363,3503009.859590527
Order_No_6331,4577235.786328289
Order_No_15921,4037815.075782202
Order_No_1264,6012978.053341908
Order_No_22283,4592185.405323896
Order_No_10902,5604378.160326487
Order_No_12960,5063058.299238445
Order_No_20260,3509481.290734485
Order_No_5929,5354396.258108937
Order_No_20283,4591335.341312017
Order_No_7572,3646652.819023043
Order_No_8350,6565144.294539818
Order_No_8854,5294336.843520297
Order_No_11575,3535988.3474250864
Order_No_7819,5973460.271287686
Order_No_9793,5776099.829310419
Order_No_6759,5726500.725558434
Order_No_12820,4137156.0250445865
Order_No_16139,4730386.023705451
Order_No_6666,4975133.094964483
Order_No_11373,3897558.175015468
Order_No_21541,3040800.5903344145
Order_No_9977,6066138.126525742
Order_No_19299,5037374.506177726
Order_No_22457,4151129.9960736274
Order_No_7676,4337733.019604293
Order_No_13432,4730923.209709282
Order_No_27961,5187728.950891669
Order_No_2279,6360036.710699606
Order_No_23202,5886276.204674687
Order_No_5233,4439011.58686915
Order_No_3015,5639642.022118561
Order_No_11466,5701301.363904275
Order_No_22786,4612271.464437593
Order_No_18595,4467832.714065688
Order_No_6275,3850165.6132122027
Order_No_17395,5423168.445560311
Order_No_8729,5031253.32630098
Order_No_17087,4739199.758836539
Order_No_21625,4899570.894741077
Order_No_8561,4626063.554278697
Order_No_26986,3658691.1464344678
Order_No_14184,4393053.632324677
Order_No_23524,5028709.569946452
Order_No_8304,4577752.141118232
Order_No_3988,4579191.869765307
Order_No_8931,5391708.758215346
Order_No_7279,4851257.533157631
Order_No_24315,3659356.993629957
Order_No_3173,3818903.602281897
Order_No_18250,4254435.915966684
Order_No_27715,5329848.316888125
Order_No_308,3640565.267041254
Order_No_7394,5773506.835460326
Order_No_3640,5902431.930571466
Order_No_6223,4689013.328021239
Order_No_25643,4193780.0608384702
Order_No_323,5141523.166084461
Order_No_3831,5036940.691060763
Order_No_13187,4336593.168487242
Order_No_2440,4153569.7846344807
Order_No_20842,4517143.569242502
Order_No_7795,4382587.755032509
Order_No_20400,5000393.108532867
Order_No_16509,3652911.840172348
Order_No_3733,4977752.744333434
Order_No_27551,4996983.089214365
Order_No_23875,6591592.872108783
Order_No_6999,5429454.53189539
Order_No_25380,7102630.075330543
Order_No_13119,4946268.545757531
Order_No_18601,4271531.886897341
Order_No_4471,4326411.734119325
Order_No_10616,3845555.9229087224
Order_No_28265,5124651.558017416
Order_No_4630,4866552.775066102
Order_No_2726,3771271.4533156287
Order_No_24453,3888453.01396688
Order_No_4537,4520918.775078626
Order_No_22124,3804564.451448155
Order_No_23082,5370152.942382493
Order_No_14685,4507129.323707299
Order_No_4612,4042894.008454909
Order_No_3764,5905492.037910388
Order_No_20796,4912885.343716767
Order_No_27831,7746175.508692937
Order_No_4082,4249560.9321744805
Order_No_15302,4342381.788584807
Order_No_28164,4452072.034710975
Order_No_17025,5471130.4499864755
Order_No_2317,4986434.916801168
Order_No_10038,4345858.371283107
Order_No_26725,6084570.471672372
Order_No_9675,3879139.3792530904
Order_No_12518,5633481.441213503
Order_No_8734,4036384.8780142916
Order_No_21276,3480826.0568729457
Order_No_16248,5052099.181243023
Order_No_8939,4230837.971061042
Order_No_10745,5335006.959216813
Order_No_8529,4620637.20804979
Order_No_17674,6366777.707089046
Order_No_20406,5694146.215449158
Order_No_23036,6049302.7522455705
Order_No_26558,4336001.839018583
Order_No_13244,4850936.832177458
Order_No_7048,3973463.115359346
Order_No_26846,5120690.918590527
Order_No_19140,6329029.502943895
Order_No_15996,5922827.236903914
Order_No_3170,5034260.581709332
Order_No_17136,3441512.1590302233
Order_No_27316,3862085.9003100223
Order_No_12398,6446068.644236387
Order_No_17987,3801994.7052142546
Order_No_18280,4462810.752879162
Order_No_16370,6569259.465299708
Order_No_20473,4337542.782321516
Order_No_27337,7710197.614728686
Order_No_12944,5496005.416276814
Order_No_11511,5789847.563707877
Order_No_17475,6493800.505478727
Order_No_15,5782088.530796816
Order_No_23494,5964445.913690396
Order_No_14182,4936816.40766113
Order_No_3748,3152071.2975874096
Order_No_14445,5546938.9182732785
Order_No_4557,4156475.8517017253
Order_No_18931,5461389.794514319
Order_No_21511,5497888.82033516
Order_No_23350,4096170.5404063803
Order_No_4679,4262878.465182789
Order_No_9936,6098484.4172822265
Order_No_16031,5720958.975789707
Order_No_2247,4742031.520215003
Order_No_17619,3931119.312349819
Order_No_1159,5932913.411943234
Order_No_5118,4955176.921182162
Order_No_10972,5574114.193140941
Order_No_22291,4979364.454548889
Order_No_27048,3520536.986375733
Order_No_8910,5537393.9546189215
Order_No_7715,4486571.232354567
Order_No_23329,6070661.5997072775
Order_No_7452,3030210.4118698044
Order_No_25783,3594308.5411938317
Order_No_18496,6086542.808033584
Order_No_23818,6415500.792980041
Order_No_7824,4382534.52612368
Order_No_23896,4805722.943039189
Order_No_1940,3630136.017960527
Order_No_17944,4448446.301930116
Order_No_11852,4832775.645337005
Order_No_6084,5588736.588558501
Order_No_6388,4414497.787796886
Order_No_6789,3843479.853260599
Order_No_1638,5778509.457521355
Order_No_10461,7313490.217136988
Order_No_78,4431667.096093634
Order_No_19726,5855939.281904521
Order_No_19368,4266446.043875531
Order_No_23164,6003110.976938533
Order_No_26060,4153282.7642400665
Order_No_20068,4297755.447251134
Order_No_17009,5061422.85316438
Order_No_695,5411356.244703266
Order_No_755,4751392.464777889
Order_No_16512,4473492.930578598
Order_No_17653,5603321.4851244725
